Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
7.001052,0,Cancel,177578811,,,,G
7.001079,0,Cancel,177578815,,,,G
7.00109,0,Insert,177579079,B,1000,1466,G
7.001133,0,Cancel,177578739,,,,G
7.001189,0,Insert,177579111,A,400,1472,G
7.001223,0,Cancel,177578915,,,,G
7.001403,0,Cancel,177578891,,,,G
7.001403,0,Insert,177579187,B,2000,1129,G
7.003027,0,Cancel,177579187,,,,G
7.003027,0,Insert,177579363,B,2000,1128,G
7.003279,0,Insert,177579379,B,1000,1462,G
7.006338,0,Cancel,177579071,,,,G
7.007348,0,Cancel,177579079,,,,G
7.007415,0,Insert,177579443,A,1000,1471,G
7.008999,0,Insert,177579667,B,8000,1468,G
7.009032,0,Cancel,177579443,,,,G
7.009133,0,Cancel,177579379,,,,G
7.009155,0,Insert,177579691,B,1000,1466,G
7.009369,0,Cancel,177579363,,,,G
7.009369,0,Insert,177579711,B,2000,1129,G
7.009488,0,Insert,177579723,A,1000,1471,G
7.024833,0,Insert,177580103,B,1000,1469,G
7.024857,0,Cancel,177579667,,,,G
7.024861,0,Insert,177580111,B,1000,1469,G
7.024862,0,Insert,177580115,B,1000,1469,G
7.024866,0,Cancel,177579055,,,,G
7.024894,0,Insert,177580119,A,400,1471,G
7.024905,0,Insert,177580123,B,8000,1469,G
7.024909,0,Cancel,177579111,,,,G
7.02493,0,Cancel,177578883,,,,G
7.025969,0,Cancel,177580103,,,,G
7.026054,0,Cancel,177580123,,,,G
7.02631,0,Cancel,177580115,,,,G
7.026818,0,Insert,177580203,B,2000,1469,G
7.046091,0,Insert,177580663,B,8000,1469,G
7.046119,0,Insert,177580667,B,1000,1469,G
7.046279,0,Insert,177580675,B,1000,1469,G
7.059302,0,Cancel,177578919,,,,G
7.073915,0,Cancel,177580675,,,,G
7.074141,0,Cancel,177580667,,,,G
7.074169,0,Cancel,177580663,,,,G
7.082473,0,Cancel,177580203,,,,G
7.082505,0,Cancel,177579691,,,,G
7.093742,0,Cancel,177579723,,,,G
7.093754,0,Cancel,177575667,,,,G
7.093754,0,Insert,177581959,A,2000,1816,G
7.093862,0,Cancel,177578831,,,,G
7.094009,0,Insert,177582039,A,1000,1471,G
7.094036,0,Insert,177582047,B,1000,1466,G
7.094086,0,Insert,177582067,A,1000,1470,G
7.09411,0,Cancel,177577151,,,,G
7.09411,0,Cancel,177578835,,,,G
7.094114,0,Cancel,177577779,,,,G
7.094118,0,Insert,177582083,A,3000,1473,G
7.094136,0,Cancel,177575891,,,,G
7.094187,0,Cancel,177575459,,,,G
7.094198,0,Cancel,177575439,,,,G
7.094208,0,Insert,177582123,A,400,1470,G
7.09434,0,Cancel,177580119,,,,G
7.094344,0,Cancel,177582047,,,,G
7.09532,0,Insert,177582591,A,1000,1476,G
7.09901,1,Cancel,7028108,,,,
7.09901,1,Cancel,7028109,,,,
7.09901,1,Insert,7028110,A,10000,1476,G
7.09901,1,Insert,7028111,B,10000,1464,G
7.103305,0,Insert,177583007,A,1000,1471,G
7.103504,0,Cancel,177583007,,,,G
7.103651,0,Insert,177583067,A,1000,1471,G
7.104879,0,Insert,177583247,A,8000,1470,G
7.104879,0,Cancel,177572723,,,,G
7.104889,0,Insert,177583259,A,1000,1471,G
7.104898,0,Cancel,177580111,,,,G
7.104993,0,Cancel,177579711,,,,G
7.104993,0,Insert,177583307,B,2000,1128,G
7.105078,0,Insert,177583327,B,2000,1459,G
7.105258,0,Insert,177583339,B,1000,1462,G
7.105373,0,Cancel,177572583,,,,G
7.107115,0,Cancel,177569807,,,,G
7.111402,0,Insert,177583579,B,1000,1465,G
7.112203,0,Insert,177583643,B,1000,1468,G
7.112612,0,Insert,177583667,B,1000,1468,G
7.112873,0,Cancel,177583667,,,,G
7.11295,0,Cancel,177572627,,,,G
7.112959,0,Cancel,177576243,,,,G
7.113272,0,Insert,177583791,A,1000,1473,G
7.113584,0,Cancel,177583791,,,,G
7.113958,0,Insert,177583879,B,1000,1468,G
7.114217,0,Insert,177583919,B,8000,1468,G
7.120833,0,Insert,177584059,A,2000,1471,G
7.120985,0,Insert,177584083,B,1000,1468,G
7.121131,0,Cancel,177583247,,,,G
7.121136,0,Insert,177584095,B,760,1468,G
7.121185,0,Cancel,177582123,,,,G
7.121241,0,Insert,177584131,A,400,1471,G
7.122129,0,Cancel,177583067,,,,G
7.123901,0,Insert,177584339,B,1000,1466,G
7.130828,0,Cancel,177582039,,,,G
7.130916,0,Cancel,177583339,,,,G
7.131149,0,Cancel,177583307,,,,G
7.131149,0,Insert,177584623,B,2000,1129,G
7.131256,0,Insert,177584631,B,1000,1469,G
7.13129,0,Insert,177584635,B,3000,1467,G
7.131311,0,Cancel,177584131,,,,G
7.131398,0,Cancel,177583327,,,,G
7.132608,0,Insert,177584691,B,2000,1469,G
7.132635,0,Insert,177584699,B,1000,1469,G
7.13267,0,Cancel,177582067,,,,G
7.132807,0,Insert,177584731,A,1000,1474,G
7.132814,0,Insert,177584735,A,2000,1480,G
7.132843,0,Insert,177584739,A,1000,1471,G
7.136727,0,Cancel,177583643,,,,G
7.138434,0,Insert,177585135,B,1000,1469,G
7.138467,0,Cancel,177581959,,,,G
7.138467,0,Insert,177585143,A,2000,1817,G
7.13869,0,Cancel,177585135,,,,G
7.13871,0,Cancel,177583919,,,,G
7.13871,0,Cancel,177584083,,,,G
7.138736,0,Cancel,177584095,,,,G
7.138773,0,Cancel,177584339,,,,G
7.138795,0,Cancel,177584691,,,,G
7.138813,0,Cancel,177584699,,,,G
7.138821,0,Cancel,177584635,,,,G
7.138844,0,Insert,177585311,A,760,1471,G
7.13885,0,Insert,177585315,A,1000,1471,G
7.138862,0,Insert,177585319,A,1000,1474,G
7.138862,0,Insert,177585323,A,1010,1471,G
7.138874,0,Insert,177585335,A,1000,1471,G
7.138888,0,Cancel,177584631,,,,G
7.138888,0,Insert,177585343,A,1000,1471,G
7.138945,0,Insert,177585379,A,1000,1470,G
7.13895,0,Insert,177585383,B,2000,1459,G
7.139001,0,Cancel,177584731,,,,G
7.13903,0,Cancel,177585143,,,,G
7.13903,0,Insert,177585407,A,2000,1816,G
7.139075,0,Cancel,177584735,,,,G
7.139267,0,Cancel,177583879,,,,G
7.139336,0,Cancel,177584623,,,,G
7.139336,0,Insert,177585479,B,2000,1128,G
7.139398,0,Insert,177585499,B,1000,1468,G
7.139525,0,Insert,177585519,A,8000,1470,G
7.139811,0,Insert,177585647,B,1000,1462,G
7.139971,0,Cancel,177585499,,,,G
7.140006,0,Insert,177585683,B,1000,1468,G
7.140064,0,Cancel,177585683,,,,G
7.140388,0,Cancel,177584739,,,,G
7.140393,0,Insert,177585759,A,1000,1470,G
7.141042,0,Insert,177585887,B,1000,1468,G
7.14272,0,Cancel,177585887,,,,G
7.142781,0,Insert,177586055,A,400,1470,G
7.142817,0,Insert,177586059,B,1000,1468,G
7.143192,0,Cancel,177585519,,,,G
7.14367,0,Cancel,177585311,,,,G
7.143672,0,Cancel,177585319,,,,G
7.14376,0,Insert,177586127,B,760,1468,G
7.143794,0,Insert,177586135,B,1000,1468,G
7.143844,0,Insert,177586143,B,1000,1466,G
7.14415,0,Cancel,177586143,,,,G
7.146335,0,Cancel,177586055,,,,G
7.147307,0,Insert,177586263,B,1000,1466,G
7.14904,0,Cancel,177586263,,,,G
7.149058,0,Insert,177586315,A,8000,1470,G
7.149079,0,Cancel,177586127,,,,G
7.149231,0,Cancel,177586135,,,,G
7.149313,0,Cancel,177571383,,,,G
7.149493,0,Cancel,177586059,,,,G
7.149624,0,Insert,177586431,B,1000,1468,G
7.14965,0,Insert,177586435,B,1000,1468,G
7.151014,0,Insert,177586471,B,760,1468,G
7.151059,0,Cancel,177586315,,,,G
7.151288,0,Cancel,177585315,,,,G
7.151385,0,Insert,177586523,A,1000,1471,G
7.155695,0,Cancel,177586523,,,,G
7.155705,0,Cancel,177585759,,,,G
7.155766,0,Insert,177586715,A,400,1471,G
7.165778,0,Insert,177586907,B,8000,1468,G
7.165787,0,Insert,177586911,B,1000,1468,G
7.165802,0,Cancel,177567067,,,,G
7.165839,0,Insert,177586923,B,1000,1468,G
7.181305,0,Insert,177587059,B,8000,1468,G
7.181333,0,Insert,177587071,A,1000,1767,G
7.181533,0,Insert,177587091,B,1000,1468,G
7.187776,0,Cancel,177587059,,,,G
7.212041,0,Cancel,177547775,,,,G
7.212065,0,Cancel,177565543,,,,G
7.22242,0,Insert,177587507,B,1000,1453,G
7.235443,0,Cancel,177587091,,,,G
7.235465,0,Cancel,177578499,,,,G
7.23547,0,Insert,177587587,A,1000,1913,G
7.235494,0,Insert,177587591,A,1000,1485,G
7.235494,0,Cancel,177586923,,,,G
7.235521,0,Insert,177587595,B,1000,1025,G
7.241851,0,Insert,177587711,B,8000,1468,G
7.241859,0,Cancel,177586911,,,,G
7.241904,0,Insert,177587731,B,1000,1468,G
7.242667,0,Cancel,177585335,,,,G
7.242698,0,Cancel,177585647,,,,G
7.242779,0,Cancel,177585379,,,,G
7.242788,0,Cancel,177585343,,,,G
7.242809,0,Insert,177587791,A,1000,1474,G
7.24281,0,Insert,177587799,A,1000,1472,G
7.242814,0,Insert,177587803,B,1000,1466,G
7.242838,0,Insert,177587807,A,1000,1471,G
7.242885,0,Cancel,177585407,,,,G
7.242885,0,Insert,177587815,A,2000,1817,G
7.242985,0,Cancel,177585479,,,,G
7.242985,0,Insert,177587819,B,2000,1129,G
7.2431,0,Insert,177587835,A,2000,1480,G
7.243139,0,Insert,177587843,B,1000,1469,G
7.243161,0,Cancel,177587711,,,,G
7.243175,0,Insert,177587855,B,3000,1467,G
7.243175,0,Insert,177587859,B,1000,1469,G
7.243286,0,Cancel,177585383,,,,G
7.245178,0,Cancel,177587859,,,,G
7.245207,0,Insert,177587959,A,1000,1471,G
7.245215,0,Cancel,177587803,,,,G
7.245235,0,Insert,177587963,A,1000,1471,G
7.24526,0,Cancel,177587843,,,,G
7.245585,0,Insert,177587975,B,1000,1468,G
7.245597,0,Insert,177587979,B,2000,1459,G
7.245681,0,Cancel,177587819,,,,G
7.245681,0,Insert,177587991,B,2000,1128,G
7.245958,0,Insert,177587995,B,1000,1462,G
7.254191,0,Insert,177588139,B,8000,1468,G
7.254285,0,Cancel,177582591,,,,G
7.254418,0,Cancel,177587995,,,,G
7.254577,0,Cancel,177587959,,,,G
7.254603,0,Insert,177588151,B,1000,1466,G
7.254655,0,Cancel,177587991,,,,G
7.254655,0,Insert,177588155,B,2000,1129,G
7.26148,0,Cancel,177588155,,,,G
7.26148,0,Insert,177588227,B,2000,1128,G
7.261504,0,Cancel,177588151,,,,G
7.261507,0,Cancel,177566263,,,,G
7.261764,0,Insert,177588243,B,1000,1462,G
7.261789,0,Insert,177588251,B,1000,1171,G
7.271985,0,Insert,177588411,A,1000,1471,G
7.27199,0,Cancel,177588139,,,,G
7.271998,0,Insert,177588415,A,1000,1472,G
7.272012,0,Insert,177588419,A,1000,1471,G
7.272222,0,Insert,177588439,A,1000,1474,G
7.283125,0,Cancel,177588439,,,,G
7.369318,0,Insert,177589699,A,1000,1474,G
7.369341,0,Cancel,177587595,,,,G
7.381132,0,Cancel,177587731,,,,G
7.381163,0,Insert,177589871,B,1000,1026,G
7.381183,0,Cancel,177587815,,,,G
7.381183,0,Insert,177589887,A,2000,1816,G
7.435757,1,Cancel,7028110,,,,
7.435757,1,Cancel,7028111,,,,
7.435757,1,Insert,7028112,A,10000,1476,G
7.435757,1,Insert,7028113,B,10000,1464,G
7.437955,0,Insert,177591351,B,1000,1462,G
7.445326,1,Insert,5006895,A,9,1475,G
7.456957,1,Insert,5006896,A,9,1477,G
7.522416,0,Cancel,177587507,,,,G
7.522423,0,Insert,177592263,B,1000,1454,G
7.559169,0,Cancel,177586471,,,,G
7.55918,0,Insert,177592815,A,1000,1470,G
7.559208,0,Cancel,177588415,,,,G
7.559208,0,Cancel,177587799,,,,G
7.559243,0,Insert,177592835,A,400,1470,G
7.559261,0,Cancel,177586715,,,,G
7.559273,0,Cancel,177586431,,,,G
7.559275,0,Cancel,177587791,,,,G
7.559354,0,Cancel,177587835,,,,G
7.559549,0,Cancel,177586435,,,,G
7.560026,0,Insert,177592899,A,1000,1476,G
7.560352,0,Cancel,177592835,,,,G
7.572528,0,Insert,177593187,A,8000,1470,G
7.572538,0,Cancel,177587807,,,,G
7.57281,0,Cancel,177587975,,,,G
7.57303,0,Insert,177593231,A,1000,1473,G
7.573043,0,Insert,177593235,B,1000,1468,G
7.573118,0,Insert,177593239,B,780,1468,G
7.573327,0,Cancel,177593231,,,,G
7.573343,0,Insert,177593263,B,1000,1468,G
7.573453,0,Insert,177593267,B,1000,1468,G
7.602273,0,Cancel,177593235,,,,G
7.602278,0,Cancel,177593267,,,,G
7.602292,0,Cancel,177593187,,,,G
7.602328,0,Insert,177593675,A,400,1471,G
7.610639,0,Insert,177593935,A,1000,1470,G
7.63664,0,Cancel,177593239,,,,G
7.647491,0,Insert,177594319,A,8000,1470,G
7.647513,0,Cancel,177589871,,,,G
7.647777,0,Cancel,177592263,,,,G
7.647802,0,Insert,177594355,B,1000,1025,G
7.647889,0,Cancel,177593263,,,,G
7.647997,0,Cancel,177570011,,,,G
7.648304,0,Cancel,177583579,,,,G
7.648409,0,Cancel,177587855,,,,G
7.648414,0,Cancel,177586907,,,,G
7.648445,0,Insert,177594407,A,1000,1470,G
7.648472,0,Insert,177594423,A,1000,1470,G
7.648475,0,Insert,177594427,A,400,1470,G
7.648488,0,Cancel,177593675,,,,G
7.6485,0,Cancel,177570007,,,,G
7.648539,0,Insert,177594451,B,2000,1458,G
7.648566,0,Insert,177594467,B,1000,1467,G
7.64935,0,Cancel,177573299,,,,G
7.673124,0,Cancel,177594407,,,,G
7.673221,0,Insert,177594975,B,1000,1468,G
7.673249,0,Cancel,177594423,,,,G
7.673257,0,Insert,177594979,B,3000,1466,G
7.673309,0,Insert,177594983,B,1000,1465,G
7.673543,0,Cancel,177594451,,,,G
7.673543,0,Insert,177594991,B,2000,1468,G
7.681316,0,Insert,177595095,B,8000,1468,G
7.681322,0,Cancel,177594467,,,,G
7.681358,0,Insert,177595103,B,1000,1468,G
7.681448,0,Insert,177595111,B,1000,1468,G
7.681618,0,Cancel,177594319,,,,G
7.681621,0,Insert,177595127,B,1000,1468,G
7.681625,0,Insert,177595131,B,780,1468,G
7.681674,0,Cancel,177594427,,,,G
7.681723,0,Insert,177595151,A,400,1471,G
7.692976,0,Cancel,177595131,,,,G
7.69302,0,Insert,177595595,A,8000,1470,G
7.693037,0,Cancel,177595095,,,,G
7.69326,0,Cancel,177595127,,,,G
7.693303,0,Cancel,177595103,,,,G
7.693345,0,Cancel,177595111,,,,G
7.693362,0,Cancel,177595151,,,,G
7.718111,1,Insert,5006897,A,24,1477,G
7.724038,1,Cancel,7028112,,,,
7.724038,1,Cancel,7028113,,,,
7.724038,1,Insert,7028114,A,10000,1475,G
7.724038,1,Insert,7028115,B,10000,1463,G
7.734711,0,Insert,177596207,A,400,1470,G
7.762419,0,Insert,177596455,B,1000,1453,G
7.804498,0,Insert,177597023,B,8000,1468,G
7.804806,0,Insert,177597047,B,1000,1468,G
7.804809,0,Insert,177597051,B,1000,1468,G
7.805156,0,Insert,177597071,B,1000,1468,G
7.810485,0,Cancel,177597071,,,,G
7.810525,0,Cancel,177597047,,,,G
7.810772,0,Cancel,177597051,,,,G
7.839592,0,Insert,177597495,B,20,1468,G
7.893329,0,Insert,177598011,B,1000,1468,G
7.90464,0,Cancel,177595595,,,,G
7.904665,0,Insert,177598167,B,780,1468,G
7.904695,0,Insert,177598179,B,1000,1468,G
7.9047,0,Cancel,177596207,,,,G
7.904733,0,Cancel,177589699,,,,G
7.904772,0,Insert,177598195,A,400,1471,G
7.904871,0,Cancel,177596455,,,,G
7.90511,0,Insert,177598263,B,1000,1468,G
7.905147,0,Cancel,177588411,,,,G
7.905152,0,Cancel,177593935,,,,G
7.905656,0,Insert,177598347,A,1000,1471,G
7.906342,0,Insert,177598503,B,1000,1464,G
7.906673,0,Insert,177598567,A,8000,1470,G
7.906916,0,Cancel,177598167,,,,G
7.906991,0,Insert,177598599,A,1000,1470,G
7.907144,0,Cancel,177598503,,,,G
7.907307,0,Cancel,177598011,,,,G
7.907695,0,Cancel,177598195,,,,G
7.910095,0,Cancel,177598263,,,,G
7.911656,0,Cancel,177598179,,,,G
7.91281,0,Insert,177598703,B,1000,1468,G
7.912955,0,Insert,177598711,B,1000,1468,G
7.913042,0,Insert,177598719,B,1000,1468,G
7.913331,0,Insert,177598727,B,1000,1453,G
7.913331,0,Cancel,177598567,,,,G
7.913402,0,Insert,177598739,B,1000,1466,G
7.91347,0,Cancel,177598727,,,,G
7.913535,0,Insert,177598755,B,780,1468,G
7.913697,0,Cancel,177598739,,,,G
7.913905,0,Cancel,177598599,,,,G
7.942421,0,Insert,177599163,B,1000,1454,G
7.983374,0,Cancel,177598755,,,,G
7.983402,0,Cancel,177598711,,,,G
7.983404,0,Cancel,177597023,,,,G
7.983433,0,Insert,177599375,A,400,1471,G
7.983478,0,Cancel,177598703,,,,G
7.983486,0,Cancel,177599163,,,,G
7.983514,0,Insert,177599407,A,8000,1470,G
7.983585,0,Insert,177599443,B,1000,1468,G
7.983612,0,Cancel,177598719,,,,G
7.983703,0,Cancel,177599443,,,,G
7.983748,0,Insert,177599475,A,1000,1470,G
7.983781,0,Insert,177599483,A,1000,1470,G
7.983811,0,Insert,177599495,B,1000,1468,G
7.983903,0,Cancel,177587591,,,,G
7.983924,0,Insert,177599555,A,400,1470,G
7.983938,0,Cancel,177599375,,,,G
7.983985,0,Cancel,177594983,,,,G
7.984011,0,Cancel,177599495,,,,G
7.984158,0,Insert,177599615,B,1000,1468,G
7.984187,0,Insert,177599619,B,1000,1465,G
7.985066,0,Cancel,177599483,,,,G
7.985213,0,Insert,177599683,B,780,1468,G
7.988568,0,Cancel,177599683,,,,G
7.988598,0,Cancel,177599407,,,,G
7.988685,0,Cancel,177599615,,,,G
7.991793,0,Insert,177599755,B,8000,1468,G
7.991796,0,Insert,177599759,A,8000,1470,G
7.991806,0,Insert,177599767,B,1000,1468,G
7.992214,0,Insert,177599791,B,1000,1468,G
7.992504,0,Cancel,177599619,,,,G
7.992542,0,Insert,177599815,B,1000,1465,G
7.993477,0,Insert,177599819,B,1000,1468,G
7.994419,0,Cancel,177599759,,,,G
7.994475,0,Cancel,177599555,,,,G
7.995004,0,Insert,177599855,B,1000,1468,G
7.995971,0,Insert,177599907,A,8000,1470,G
7.995971,0,Cancel,177599791,,,,G
7.995973,0,Insert,177599911,A,1000,1471,G
7.995981,0,Cancel,177599755,,,,G
7.996176,0,Cancel,177599855,,,,G
7.996198,0,Insert,177599939,B,1000,1468,G
7.996308,0,Cancel,177599939,,,,G
7.996314,0,Cancel,177599767,,,,G
7.996569,0,Cancel,177599819,,,,G
8.014895,1,Cancel,7028114,,,,
8.014895,1,Cancel,7028115,,,,
8.014895,1,Insert,7028116,A,10000,1475,G
8.014895,1,Insert,7028117,B,10000,1463,G
8.016794,0,Cancel,177599815,,,,G
8.043037,0,Insert,177600671,B,1000,1468,G
8.043082,0,Cancel,177600671,,,,G
8.043102,0,Insert,177600679,A,400,1470,G
8.04313,0,Insert,177600683,A,1000,1470,G
8.043249,0,Insert,177600691,B,8000,1468,G
8.043433,0,Insert,177600695,B,1000,1465,G
8.055857,0,Cancel,177600695,,,,G
8.055885,0,Cancel,177600691,,,,G
8.055912,0,Cancel,177594975,,,,G
8.056115,0,Insert,177600903,A,1000,1470,G
8.056142,0,Insert,177600919,A,1000,1470,G
8.056191,0,Cancel,177570487,,,,G
8.056303,0,Insert,177600955,A,2000,1472,G
8.056316,0,Cancel,177600903,,,,G
8.056445,0,Cancel,177594991,,,,G
8.056643,0,Insert,177601007,A,1000,1470,G
8.05668,0,Insert,177601015,A,1000,1473,G
8.056798,0,Insert,177601027,B,1000,1466,G
8.056798,0,Insert,177601031,A,1000,1473,G
8.058852,0,Cancel,177601007,,,,G
8.060433,0,Cancel,177601015,,,,G
8.060462,0,Insert,177601099,B,2000,1468,G
8.061056,0,Cancel,177600955,,,,G
8.061153,0,Cancel,177600919,,,,G
8.061172,0,Insert,177601127,B,1000,1468,G
8.06276,0,Insert,177601135,B,1000,1468,G
8.067056,0,Cancel,177601135,,,,G
8.067062,0,Cancel,177599475,,,,G
8.067119,0,Insert,177601183,A,1000,1484,G
8.067253,0,Insert,177601207,A,1000,1470,G
8.06737,0,Cancel,177583259,,,,G
8.06737,0,Cancel,177584059,,,,G
8.067376,0,Cancel,177599911,,,,G
8.06739,0,Cancel,177601127,,,,G
8.067412,0,Insert,177601235,A,1000,1470,G
8.067442,0,Insert,177601255,A,2000,1472,G
8.067482,0,Cancel,177569623,,,,G
8.067544,0,Insert,177601267,A,1000,1473,G
8.067558,0,Insert,177601279,A,1000,1470,G
8.067587,0,Cancel,177601099,,,,G
8.0676,0,Insert,177601295,A,1000,1470,G
8.06844,0,Cancel,177588227,,,,G
8.06844,0,Insert,177601467,B,2000,1127,G
8.068442,0,Cancel,177597495,,,,G
8.068442,0,Insert,177601475,B,20,1467,G
8.0685,0,Insert,177601495,B,2000,1458,G
8.068503,0,Insert,177601499,B,1000,1461,G
8.068505,0,Insert,177601511,B,1000,1467,G
8.068801,0,Insert,177601559,B,1000,1467,G
8.068988,0,Cancel,177601027,,,,G
8.069397,0,Cancel,177568707,,,,G
8.069446,0,Cancel,177601559,,,,G
8.069745,0,Insert,177601859,B,8000,1467,G
8.069827,0,Insert,177601879,B,1000,1467,G
8.069832,0,Cancel,177589887,,,,G
8.069832,0,Insert,177601883,A,2000,1815,G
8.069845,0,Insert,177601887,B,1000,1456,G
8.0699,0,Insert,177601895,B,1000,1467,G
8.070177,0,Insert,177601939,B,1000,1467,G
8.076261,0,Cancel,177601267,,,,G
8.086069,0,Insert,177602299,A,1000,1475,G
8.086255,0,Insert,177602303,A,3000,1471,G
8.093616,0,Cancel,177601295,,,,G
8.093657,0,Cancel,177602299,,,,G
8.101757,0,Cancel,177601499,,,,G
8.101905,0,Cancel,177601883,,,,G
8.101905,0,Insert,177602611,A,2000,1816,G
8.102006,0,Cancel,177601255,,,,G
8.102149,0,Cancel,177601467,,,,G
8.102149,0,Insert,177602623,B,2000,1128,G
8.102149,0,Cancel,177601475,,,,G
8.102149,0,Insert,177602627,B,20,1468,G
8.102182,0,Insert,177602639,B,1000,1468,G
8.102211,0,Cancel,177601495,,,,G
8.102211,0,Cancel,177601279,,,,G
8.102211,0,Insert,177602643,B,2000,1468,G
8.102213,0,Insert,177602651,B,1000,1468,G
8.102245,0,Insert,177602655,B,8000,1468,G
8.102261,0,Insert,177602659,B,1000,1465,G
8.102269,0,Cancel,177600683,,,,G
8.102694,0,Insert,177602675,B,1000,1453,G
8.120139,0,Cancel,177601511,,,,G
8.141124,1,Insert,5006898,A,39,1461,G
8.248822,0,Cancel,177601207,,,,G
8.248861,0,Cancel,177602639,,,,G
8.249037,0,Cancel,177602655,,,,G
8.249063,0,Insert,177604863,A,1000,1470,G
8.249084,0,Cancel,177602659,,,,G
8.249205,0,Insert,177604879,A,2000,1472,G
8.24923,0,Cancel,177602651,,,,G
8.24952,0,Cancel,177602303,,,,G
8.249715,0,Insert,177604923,A,1000,1473,G
8.249745,0,Cancel,177601895,,,,G
8.249808,0,Cancel,177602627,,,,G
8.249808,0,Insert,177604931,B,20,1467,G
8.249902,0,Insert,177604943,A,1000,1470,G
8.251041,0,Cancel,177604923,,,,G
8.267768,0,Cancel,177604943,,,,G
8.268069,0,Insert,177605099,A,1000,1470,G
8.268104,0,Cancel,177604879,,,,G
8.268283,0,Insert,177605115,B,1000,1465,G
8.268473,0,Cancel,177604931,,,,G
8.268473,0,Insert,177605143,B,20,1468,G
8.268895,0,Cancel,177605115,,,,G
8.268936,0,Insert,177605327,B,1000,1465,G
8.271484,0,Cancel,177601031,,,,G
8.271719,0,Cancel,177605143,,,,G
8.271719,0,Insert,177605567,B,20,1467,G
8.27179,0,Insert,177605579,B,1000,1468,G
8.271793,0,Insert,177605583,B,1000,1468,G
8.27182,0,Cancel,177604863,,,,G
8.271825,0,Insert,177605591,B,8000,1468,G
8.271855,0,Insert,177605599,A,1000,1471,G
8.271855,0,Cancel,177605567,,,,G
8.271855,0,Insert,177605603,B,20,1468,G
8.276083,0,Insert,177605715,B,1000,1468,G
8.277666,0,Insert,177605811,B,1000,1466,G
8.286255,0,Insert,177605851,A,1000,1471,G
8.30301,1,Cancel,7028116,,,,
8.30301,1,Cancel,7028117,,,,
8.30301,1,Insert,7028118,A,10000,1475,G
8.30301,1,Insert,7028119,B,10000,1463,G
8.323974,0,Insert,177606199,A,1000,1473,G
8.324298,0,Cancel,177606199,,,,G
8.3812,0,Cancel,177605715,,,,G
8.3816,0,Cancel,177605327,,,,G
8.381661,0,Insert,177606731,A,1000,1470,G
8.381743,0,Cancel,177605579,,,,G
8.381774,0,Cancel,177605591,,,,G
8.3818,0,Cancel,177605583,,,,G
8.381971,0,Insert,177606759,A,1000,1473,G
8.382064,0,Cancel,177605603,,,,G
8.382064,0,Insert,177606767,B,20,1467,G
8.38207,0,Insert,177606771,A,1000,1470,G
8.383068,0,Cancel,177605811,,,,G
8.389918,0,Insert,177607147,A,2000,1472,G
8.39005,0,Cancel,177607147,,,,G
8.391276,0,Insert,177607163,A,2000,1472,G
8.39211,0,Insert,177607167,A,1000,1473,G
8.427366,0,Cancel,177607167,,,,G
8.432547,0,Cancel,177607163,,,,G
8.432577,0,Cancel,177606759,,,,G
8.461466,0,Cancel,177606771,,,,G
8.461679,0,Cancel,177606767,,,,G
8.461679,0,Insert,177607883,B,20,1468,G
8.505937,0,Cancel,177607883,,,,G
8.505937,0,Insert,177608747,B,20,1467,G
8.52988,0,Insert,177609175,A,1000,1473,G
8.536549,0,Insert,177609487,A,2000,1472,G
8.539329,0,Insert,177609567,A,1000,1470,G
8.539357,0,Insert,177609571,A,1000,1470,G
8.539659,0,Insert,177609591,A,1000,1473,G
8.544149,1,Insert,5006899,B,27,1467,G
8.545427,0,Cancel,177602643,,,,G
8.54546,0,Insert,177609715,B,1000,1467,G
8.545488,0,Insert,177609727,A,1000,1471,G
8.545507,0,Cancel,177602623,,,,G
8.545507,0,Insert,177609735,B,2000,1127,G
8.545773,0,Insert,177609751,B,1000,1461,G
8.545775,0,Insert,177609755,B,2000,1458,G
8.54587,0,Cancel,177601939,,,,G
8.545884,0,Insert,177609763,B,1000,1467,G
8.547354,0,Cancel,177601879,,,,G
8.547431,0,Cancel,177602611,,,,G
8.547431,0,Insert,177609819,A,2000,1815,G
8.547725,0,Insert,177609907,A,1000,1469,G
8.547748,0,Cancel,177587071,,,,G
8.547751,0,Cancel,177594355,,,,G
8.547751,0,Cancel,177605599,,,,G
8.547753,0,Cancel,177605851,,,,G
8.547753,0,Cancel,177609727,,,,G
8.547757,0,Insert,177609923,A,1000,1470,G
8.547762,0,Insert,177609935,A,3000,1472,G
8.547765,0,Cancel,177582083,,,,G
8.547786,0,Insert,177609943,A,400,1469,G
8.54779,0,Insert,177609947,A,1000,1766,G
8.547794,0,Insert,177609951,B,1000,1024,G
8.5478,0,Cancel,177600679,,,,G
8.547826,0,Cancel,177572739,,,,G
8.547841,0,Cancel,177572779,,,,G
8.547851,0,Insert,177609995,A,1000,1475,G
8.548142,0,Cancel,177601859,,,,G
8.548143,0,Cancel,177594979,,,,G
8.548151,0,Cancel,177568699,,,,G
8.548154,0,Cancel,177609715,,,,G
8.548587,0,Cancel,177563007,,,,G
8.548643,0,Cancel,177609763,,,,G
8.548727,0,Insert,177610287,A,1000,1469,G
8.548757,0,Cancel,177610287,,,,G
8.548757,0,Insert,177610315,A,1000,1469,G
